#ID	T_NUM1	P_NUM1	T_NUM2	P_NUM2	LAT	LON	ErrZ
1082	18	356	26	371	37.640299	-0.694628	0.768
1083	18	361	26	371	37.640299	-0.694627	0.768
1084	18	366	26	361	37.6403	-0.694625	0.768
1085	18	366	26	366	37.640299	-0.694625	0.768
1086	18	376	23	396	37.640301	-0.694626	-0.288
1087	18	376	26	361	37.6403	-0.694625	0.768
1088	18	376	27	506	37.640301	-0.694627	0.0
1089	18	381	20	326	37.640301	-0.69463	-0.312
1090	18	381	20	341	37.640301	-0.69463	-0.336
1091	18	381	20	361	37.640301	-0.69463	-0.288
1092	18	381	20	396	37.640301	-0.69463	-0.312
1093	18	381	24	156	37.640301	-0.694629	0.0
1094	18	381	27	511	37.640301	-0.694629	0.0
1095	18	381	27	516	37.640301	-0.69463	0.0
1096	18	381	27	521	37.640301	-0.694631	0.0
1097	18	396	22	81	37.640299	-0.694631	-7.52
1098	18	431	19	1071	37.640293	-0.694628	-0.192
1099	18	431	24	701	37.640293	-0.694629	0.0
1100	18	431	26	371	37.640294	-0.694631	0.768
1101	18	501	20	191	37.640296	-0.694623	-0.288
1102	18	501	20	201	37.640296	-0.694624	-0.288
1103	18	501	24	161	37.640295	-0.694624	-0.0
1104	18	536	21	771	37.640299	-0.694621	0.0
1105	18	546	27	491	37.640303	-0.69462	0.0
1106	18	551	19	1126	37.640299	-0.694617	-0.192
1107	18	551	23	421	37.640299	-0.694617	-0.32
1108	18	551	27	491	37.640303	-0.694619	0.0
1109	18	556	24	186	37.640298	-0.694615	0.0
1110	18	696	20	121	37.640293	-0.694614	-0.288
1111	18	696	20	126	37.640293	-0.694614	-0.288
1112	18	696	20	146	37.640295	-0.694615	-0.288
1113	18	696	20	516	37.64029	-0.694614	-0.304
1114	18	696	23	736	37.64029	-0.694614	-0.288
1115	18	696	24	646	37.640295	-0.694615	0.0
1116	18	821	19	996	37.640284	-0.694646	-0.192
1117	18	836	19	996	37.640284	-0.694648	-0.192
1118	19	16	21	446	37.640296	-0.694516	0.192
1119	19	161	21	646	37.640292	-0.694558	0.192
1120	19	166	22	546	37.640294	-0.694561	-0.036
1121	19	166	25	286	37.640295	-0.694562	0.96
1122	19	171	25	286	37.640294	-0.694564	0.96
1123	19	181	21	661	37.640292	-0.694568	0.192
1124	19	186	22	556	37.640291	-0.69457	0.0
1125	19	241	20	821	37.640295	-0.694594	-0.096
1126	19	251	20	776	37.640293	-0.694598	-0.12
1127	19	266	23	711	37.64029	-0.694606	-0.096
1128	19	276	23	731	37.640289	-0.69461	-0.096
1129	19	291	20	516	37.640289	-0.694614	-0.144
1130	19	296	20	511	37.64029	-0.694616	-0.168
1131	19	386	21	26	37.640287	-0.694646	0.192
1132	19	551	23	931	37.640285	-0.694677	-0.096
1133	19	566	24	11	37.640288	-0.694678	0.264
1134	19	996	21	1	37.640284	-0.694647	-0.064
1135	19	1071	23	771	37.640291	-0.694628	-0.096
1136	19	1086	24	161	37.640295	-0.694624	0.192
1137	19	1091	24	161	37.640294	-0.694622	0.192
1138	19	1096	24	161	37.640294	-0.694621	0.192
1139	19	1126	20	586	37.640299	-0.694616	-0.096
1140	19	1126	23	421	37.640299	-0.694617	-0.128
1141	19	1161	20	91	37.640297	-0.694608	-0.096
1142	19	1161	20	96	37.640297	-0.694608	-0.096
1143	19	1161	20	111	37.640295	-0.694607	-0.096
1144	19	1161	24	631	37.640297	-0.694608	0.192
1145	19	1171	20	766	37.640295	-0.694602	-0.096
1146	19	1181	20	766	37.640295	-0.694602	-0.096
1147	19	1196	20	51	37.640297	-0.694603	1.392
1148	19	1196	20	56	37.640297	-0.694603	1.392
1149	19	1196	20	81	37.640297	-0.694602	1.67
1150	19	1196	20	766	37.640296	-0.694603	1.094
1151	19	1201	21	721	37.640299	-0.694601	1.184
1152	19	1201	24	611	37.640299	-0.694601	1.68
1153	19	1216	20	31	37.640299	-0.694599	-0.096
1154	19	1216	20	36	37.640299	-0.694599	-0.096
1155	19	1216	21	721	37.640299	-0.694599	0.192
1156	20	31	21	721	37.640299	-0.694599	0.288
1157	20	31	23	471	37.640298	-0.694599	0.0
1158	20	31	23	681	37.640298	-0.694599	0.0
1159	20	31	24	611	37.6403	-0.6946	0.288
1160	20	36	21	721	37.640299	-0.694599	0.288
1161	20	36	23	471	37.640298	-0.694599	0.0
1162	20	36	23	681	37.640298	-0.694599	0.0
1163	20	36	24	611	37.6403	-0.6946	0.288
1164	20	81	24	616	37.640298	-0.694603	0.336
1165	20	166	21	771	37.640299	-0.694621	1.088
1166	20	216	24	161	37.640296	-0.694625	0.288
1167	20	271	26	371	37.640297	-0.694629	1.056
1168	20	291	22	81	37.640299	-0.694631	-7.232
1169	20	301	22	81	37.640299	-0.69463	-6.576
1170	20	311	22	81	37.640299	-0.694629	-5.92
1171	20	401	22	81	37.640299	-0.694629	-5.92
1172	20	406	26	371	37.640298	-0.694628	1.056
1173	20	411	26	371	37.640298	-0.694628	1.056
1174	20	416	26	371	37.640298	-0.694628	1.056
1175	20	441	24	156	37.640298	-0.694627	0.288
1176	20	456	24	161	37.640295	-0.694624	0.288
1177	20	481	24	161	37.640295	-0.694624	0.288
1178	20	486	24	161	37.640295	-0.694624	0.32
1179	20	511	23	741	37.64029	-0.694616	0.048
1180	20	511	24	176	37.640294	-0.694618	0.298
1181	20	511	24	666	37.640294	-0.694618	0.298
1182	20	626	21	191	37.640299	-0.694611	1.67
1183	20	626	21	746	37.640298	-0.694611	1.44
1184	20	716	21	736	37.6403	-0.694606	0.288
1185	20	841	23	676	37.640299	-0.694596	0.0
1186	20	876	24	581	37.640303	-0.69459	0.288
1187	20	876	25	356	37.640302	-0.694592	1.056
1188	21	31	23	841	37.640287	-0.694648	-0.224
1189	21	41	23	861	37.640287	-0.694652	-0.288
1190	21	46	23	861	37.640288	-0.694653	-0.288
1191	21	106	27	616	37.640301	-0.694657	0.0
1192	21	131	24	856	37.640302	-0.694642	0.0
1193	21	131	27	56	37.640302	-0.69464	0.0
1194	21	131	27	66	37.640302	-0.694642	0.0
1195	21	136	27	541	37.640301	-0.694639	0.0
1196	21	141	24	136	37.6403	-0.694633	0.0
1197	21	146	22	81	37.640299	-0.694631	-7.52
1198	21	156	24	156	37.640298	-0.694628	0.0
1199	21	156	26	371	37.640298	-0.694628	0.768
1200	21	226	25	376	37.640303	-0.694598	0.832
1201	21	231	25	361	37.640303	-0.694593	0.864
1202	21	236	25	356	37.640302	-0.694592	0.768
1203	21	271	24	551	37.640302	-0.694581	0.0
1204	21	281	26	306	37.640303	-0.694577	0.768
1205	21	286	26	306	37.640303	-0.694577	0.768
1206	21	291	26	306	37.640303	-0.694577	0.768
1207	21	301	22	241	37.640303	-0.694568	-0.192
1208	21	351	25	61	37.640306	-0.694556	0.768
1209	21	351	25	96	37.640303	-0.694554	0.768
1210	21	351	28	411	37.640305	-0.694555	0.0
1211	21	366	22	351	37.640302	-0.694545	-0.192
1212	21	391	22	381	37.6403	-0.694539	-0.192
1213	21	391	26	256	37.640301	-0.694534	0.768
1214	21	391	26	266	37.6403	-0.694538	0.768
1215	21	661	22	551	37.64029	-0.694566	-0.219
1216	21	666	24	536	37.640295	-0.694571	0.0
1217	21	671	25	296	37.640297	-0.694573	0.768
1218	21	671	25	311	37.640298	-0.694574	0.768
1219	21	681	22	576	37.6403	-0.69458	-0.192
1220	21	681	25	26	37.640299	-0.694578	0.768
1221	21	681	25	31	37.640299	-0.694576	0.768
1222	21	686	24	551	37.6403	-0.69458	0.0
1223	21	711	25	361	37.640303	-0.694593	0.768
1224	21	716	23	676	37.640298	-0.694598	-0.288
1225	21	716	24	606	37.6403	-0.694597	0.0
1226	21	716	25	371	37.640302	-0.694596	0.768
1227	21	721	24	611	37.640299	-0.6946	0.0
1228	21	771	22	96	37.6403	-0.694622	-0.992
1229	21	771	23	406	37.6403	-0.694622	-0.288
1230	21	771	23	411	37.640299	-0.69462	-0.288
1231	21	776	26	361	37.6403	-0.694625	0.768
1232	21	776	26	366	37.640299	-0.694625	0.768
1233	21	781	24	156	37.640298	-0.694628	0.0
1234	21	781	26	371	37.640298	-0.694628	0.768
1235	21	786	24	156	37.640298	-0.694628	0.096
1236	21	786	26	371	37.640298	-0.694628	0.816
1237	21	791	22	81	37.6403	-0.694629	-5.832
1238	21	791	24	156	37.640299	-0.694628	0.128
1239	21	791	26	371	37.640299	-0.694628	0.908
1240	21	801	24	136	37.6403	-0.694633	0.0
1241	21	826	24	116	37.640297	-0.694641	0.0
1242	21	846	23	101	37.640296	-0.694644	-0.288
1243	22	46	24	836	37.640299	-0.694646	0.24
1244	22	61	26	406	37.640299	-0.69464	5.824
1245	22	61	27	541	37.640299	-0.694639	5.414
1246	22	66	24	136	37.6403	-0.694633	9.6
1247	22	81	24	156	37.6403	-0.694628	4.896
1248	22	91	26	361	37.6403	-0.694625	3.36
1249	22	121	24	201	37.640302	-0.694612	0.192
1250	22	161	26	321	37.640305	-0.694594	0.96
1251	22	241	24	356	37.640303	-0.694568	0.192
1252	22	241	25	121	37.640303	-0.694568	0.96
1253	22	261	25	51	37.640302	-0.694561	0.96
1254	22	276	26	286	37.640301	-0.694558	0.96
1255	22	406	26	266	37.6403	-0.694538	0.96
1256	22	451	26	266	37.640299	-0.694539	0.96
1257	22	526	24	451	37.640295	-0.694557	0.192
1258	22	546	25	276	37.640293	-0.694561	1.008
1259	22	546	25	281	37.640293	-0.694561	1.008
1260	22	571	24	541	37.640295	-0.694574	0.192
1261	22	571	25	311	37.640296	-0.694575	0.96
1262	22	581	24	551	37.6403	-0.69458	0.192
1263	23	1	26	371	37.640297	-0.694629	1.056
1264	23	6	26	371	37.640296	-0.69463	1.056
1265	23	16	26	371	37.640295	-0.69463	1.056
1266	23	101	24	101	37.640296	-0.694643	0.288
1267	23	101	24	816	37.640296	-0.694643	0.288
1268	23	336	27	611	37.640301	-0.694651	0.288
1269	23	346	24	836	37.640299	-0.694646	0.288
1270	23	376	24	136	37.640299	-0.694633	0.288
1271	23	386	24	156	37.6403	-0.694628	0.288
1272	23	396	26	361	37.640301	-0.694626	1.056
1273	23	466	24	611	37.640299	-0.694602	0.288
1274	23	531	24	551	37.640303	-0.694582	0.288
1275	23	566	25	131	37.640304	-0.694576	1.056
1276	23	586	25	131	37.640305	-0.694577	1.056
1277	23	601	25	131	37.640304	-0.694575	3.528
1278	23	606	25	131	37.640304	-0.694575	3.528
1279	23	611	26	306	37.640303	-0.694577	1.056
1280	23	636	26	306	37.640303	-0.694578	1.056
1281	23	641	24	551	37.640302	-0.694581	0.288
1282	23	661	25	351	37.640301	-0.694588	1.056
1283	23	826	24	91	37.640292	-0.694646	0.288
1284	23	896	24	41	37.640289	-0.694667	0.288
1285	23	921	24	26	37.640288	-0.694675	0.288
1286	24	136	27	526	37.640303	-0.694635	0.0
1287	24	156	26	371	37.640299	-0.694628	0.768
1288	24	156	27	511	37.640301	-0.694629	0.0
1289	24	286	25	151	37.640308	-0.694589	0.768
1290	24	501	25	41	37.640298	-0.694565	0.768
1291	24	511	25	41	37.640299	-0.694568	0.768
1292	24	511	25	261	37.640299	-0.694568	0.768
1293	24	526	25	296	37.640298	-0.694568	0.941
1294	24	551	25	21	37.640301	-0.694581	0.576
1295	24	551	25	461	37.640306	-0.694583	0.768
1296	24	551	26	311	37.640303	-0.694582	0.768
1297	24	556	25	461	37.640306	-0.694583	0.768
1298	24	566	25	16	37.640305	-0.694587	0.64
1299	24	576	26	316	37.640305	-0.694587	0.768
1300	24	586	25	356	37.640302	-0.694592	0.768
1301	24	836	27	576	37.640299	-0.694646	0.0
1302	24	851	26	416	37.640302	-0.694643	0.768
1303	25	1	26	321	37.640305	-0.694594	0.0
1304	25	6	26	316	37.640306	-0.69459	0.0
1305	25	16	26	316	37.640304	-0.694586	0.171
1306	25	51	26	291	37.640302	-0.694561	0.0
1307	25	51	28	411	37.640304	-0.694559	-0.768
1308	25	151	28	196	37.640308	-0.694589	-0.768
1309	25	226	26	451	37.640312	-0.694609	0.0
1310	25	231	28	281	37.640312	-0.694606	-0.768
1311	25	241	27	416	37.640309	-0.69459	-0.768
1312	25	261	26	301	37.640302	-0.694572	0.0
1313	25	411	28	276	37.640309	-0.694606	-0.768
1314	25	431	27	441	37.640308	-0.694598	-0.768
1315	25	446	26	321	37.640305	-0.694594	0.0
1316	25	461	26	316	37.640305	-0.694588	0.0
1317	25	476	27	271	37.640312	-0.694576	-0.768
1318	25	476	27	376	37.640313	-0.694575	-0.768
1319	25	476	28	11	37.640309	-0.694576	-0.768
1320	25	476	28	166	37.640308	-0.694576	-0.768
1321	25	476	30	261	37.640313	-0.694575	-1.056
1322	25	491	29	816	37.640313	-0.694567	-0.96
1323	25	506	29	776	37.640309	-0.69455	-0.96
1324	26	26	29	671	37.640302	-0.694497	-0.96
1325	26	26	30	116	37.640302	-0.694497	-1.056
1326	26	66	28	471	37.640308	-0.69453	-0.768
1327	26	66	29	721	37.640305	-0.694525	-0.96
1328	26	66	30	901	37.64031	-0.694533	-1.888
1329	26	71	28	461	37.640308	-0.694534	-0.768
1330	26	71	30	901	37.640309	-0.694534	-3.136
1331	26	76	30	881	37.640308	-0.694539	-1.84
1332	26	76	30	896	37.640307	-0.694537	-6.576
1333	26	86	29	776	37.64031	-0.694552	-0.96
1334	26	96	30	211	37.640313	-0.694558	-1.056
1335	26	96	30	366	37.640317	-0.694563	-1.056
1336	26	116	28	361	37.640316	-0.694577	-0.768
1337	26	126	27	266	37.640312	-0.694581	-0.768
1338	26	126	27	386	37.640311	-0.69458	-0.768
1339	26	131	27	386	37.640311	-0.694582	-0.768
1340	26	156	28	356	37.640319	-0.694584	-0.768
1341	26	196	29	386	37.640319	-0.694558	-0.96
1342	26	196	30	851	37.640319	-0.69456	-13.728
1343	26	216	29	321	37.640315	-0.694545	-0.96
1344	26	216	30	186	37.640312	-0.694543	-1.056
1345	26	216	30	401	37.640312	-0.694543	-3.816
1346	26	231	30	161	37.640304	-0.69453	-1.056
1347	26	361	27	501	37.640302	-0.694627	-0.768
1348	26	451	27	216	37.640312	-0.694609	-0.768
1349	26	456	28	286	37.640316	-0.694608	-0.768
1350	27	221	28	281	37.640314	-0.694606	0.0
1351	27	266	30	266	37.640313	-0.694578	-0.288
1352	27	266	30	271	37.640312	-0.694579	-0.288
1353	27	346	28	141	37.640311	-0.694569	0.0
1354	27	346	28	146	37.640311	-0.694568	0.0
1355	27	346	28	381	37.64031	-0.69457	0.0
1356	27	381	30	266	37.640312	-0.694578	-0.288
1357	27	381	30	271	37.640312	-0.694579	-0.288
1358	27	451	28	246	37.640306	-0.694604	0.0
1359	28	381	30	236	37.640311	-0.69457	-0.288
1360	28	556	29	31	37.640309	-0.694494	-0.192
1361	28	556	29	241	37.640308	-0.694494	-0.192
1362	28	556	29	521	37.640308	-0.694494	-0.192
1363	28	556	30	481	37.640311	-0.694495	-0.288
1364	28	576	29	241	37.64031	-0.694492	-0.192
1365	28	861	29	561	37.640306	-0.694479	-0.224
1366	28	881	30	101	37.640305	-0.694488	-0.288
1367	28	951	30	441	37.640312	-0.694519	-0.288
1368	29	36	30	486	37.640308	-0.694492	-0.096
1369	29	241	30	486	37.640309	-0.694493	-0.096
1370	29	316	30	716	37.640316	-0.694538	-0.096
1371	29	426	30	716	37.640317	-0.694538	-0.096
1372	29	526	30	486	37.640308	-0.694492	-0.096
1373	29	701	30	131	37.6403	-0.69451	-0.096
1374	29	731	30	161	37.640306	-0.694531	-0.096
1375	29	831	30	356	37.640319	-0.694573	-8.947
1376	31	16	37	641	37.639767	-0.684142	-0.192
1377	31	16	40	336	37.639767	-0.684143	-1.216
1378	31	21	32	426	37.639761	-0.684143	0.0
1379	31	21	33	611	37.639762	-0.684142	-0.192
1380	31	21	34	576	37.639757	-0.684143	-0.288
1381	31	21	34	581	37.639757	-0.684143	-0.288
1382	31	21	34	586	37.639755	-0.684144	-0.288
1383	31	21	35	601	37.639754	-0.684144	0.0
1384	31	21	36	361	37.63975	-0.684145	0.0
1385	31	21	36	691	37.639761	-0.684143	0.0
1386	31	21	37	176	37.639759	-0.684143	-0.192
1387	31	21	37	641	37.639766	-0.684142	-0.192
1388	31	21	39	316	37.639764	-0.684142	0.768
1389	31	21	39	646	37.63976	-0.684143	0.768
1390	31	21	40	336	37.639765	-0.684142	-1.198
1391	31	21	41	371	37.639762	-0.684142	-1.116
1392	31	66	36	361	37.639748	-0.684142	0.0
1393	31	71	34	566	37.639749	-0.684141	-0.288
1394	31	76	39	651	37.639755	-0.684139	0.768
1395	31	81	35	581	37.639757	-0.684138	0.0
1396	31	96	35	581	37.639758	-0.684138	0.0
1397	31	101	37	171	37.639759	-0.684139	-0.192
1398	31	101	40	341	37.63976	-0.684139	-1.632
1399	31	106	40	336	37.639762	-0.684141	-1.168
1400	31	116	33	611	37.639762	-0.684141	-0.192
1401	31	116	37	641	37.639764	-0.684141	-0.192
1402	31	116	39	316	37.639763	-0.684141	0.768
1403	31	116	40	336	37.639763	-0.684141	-1.178
1404	31	116	41	371	37.639763	-0.684141	-1.114
1405	31	121	33	611	37.639762	-0.684141	-0.192
1406	31	121	37	176	37.639759	-0.684143	-0.192
1407	31	121	37	641	37.639764	-0.684141	-0.192
1408	31	121	39	316	37.639763	-0.684141	0.768
1409	31	121	39	646	37.63976	-0.684142	0.768
1410	31	121	40	336	37.639763	-0.684141	-1.178
1411	31	121	41	371	37.639763	-0.684141	-1.114
1412	31	126	32	436	37.639761	-0.684144	0.0
1413	31	126	33	611	37.639763	-0.684145	-0.192
1414	31	126	36	691	37.63976	-0.684144	0.0
1415	31	126	37	176	37.639759	-0.684144	-0.192
1416	31	126	39	641	37.639761	-0.684144	0.768
1417	31	126	41	371	37.639762	-0.684144	-1.119
1418	31	131	36	746	37.639764	-0.684146	0.0
1419	31	131	39	636	37.639765	-0.684146	0.768
1420	31	146	32	456	37.639765	-0.684151	0.0
1421	31	151	32	456	37.639765	-0.684151	0.0
1422	31	156	32	456	37.639765	-0.684151	0.0
1423	31	156	36	731	37.639765	-0.684153	0.0
1424	31	161	40	146	37.639765	-0.684156	-1.088
1425	31	166	32	491	37.639766	-0.684158	-0.0
1426	31	166	35	256	37.639766	-0.684158	0.0
1427	31	196	35	666	37.639773	-0.684165	0.0
1428	31	196	41	376	37.639771	-0.684166	-1.318
1429	31	201	32	91	37.639771	-0.684168	0.0
1430	31	201	35	676	37.639771	-0.684168	0.0
1431	31	201	36	806	37.639772	-0.684168	0.0
1432	31	201	36	816	37.639772	-0.684168	0.0
1433	31	201	41	381	37.639773	-0.684169	-1.562
1434	31	206	34	661	37.639772	-0.68417	-0.288
1435	31	206	34	681	37.639766	-0.684171	-0.288
1436	31	206	35	161	37.639771	-0.684171	0.0
1437	31	206	35	686	37.639772	-0.68417	0.0
1438	31	206	36	361	37.639771	-0.68417	0.0
1439	31	206	36	816	37.639773	-0.68417	0.0
1440	31	206	36	1071	37.639771	-0.684171	0.0
1441	31	206	36	1081	37.639769	-0.684171	0.0
1442	31	206	37	281	37.639768	-0.684171	-0.192
1443	31	211	32	556	37.639756	-0.684178	0.0
1444	31	211	33	506	37.639761	-0.684174	-0.192
1445	31	211	41	386	37.639754	-0.684179	-1.765
1446	31	246	32	621	37.639765	-0.684185	0.0
1447	31	246	32	631	37.639767	-0.684185	0.0
1448	31	246	32	636	37.639769	-0.684185	0.0
1449	31	246	33	446	37.639766	-0.684185	-0.192
1450	31	246	34	66	37.639768	-0.684185	-0.288
1451	31	246	34	71	37.639768	-0.684185	-0.288
1452	31	246	34	91	37.639768	-0.684185	-0.288
1453	31	246	34	96	37.639769	-0.684186	-0.288
1454	31	246	34	101	37.639772	-0.684186	-0.288
1455	31	246	34	106	37.639773	-0.684186	-0.288
1456	31	246	35	61	37.639774	-0.684186	0.0
1457	31	246	36	871	37.639769	-0.684185	0.0
1458	31	246	37	371	37.639774	-0.684186	-0.192
1459	31	281	32	666	37.639781	-0.684192	0.0
1460	31	281	35	41	37.639781	-0.684192	-0.064
1461	31	281	35	46	37.639781	-0.684191	-0.082
1462	31	281	37	381	37.639781	-0.684191	-0.192
1463	31	286	32	666	37.639781	-0.684192	0.0
1464	31	286	35	41	37.639782	-0.684192	-0.096
1465	31	291	37	381	37.639782	-0.684191	-0.192
1466	31	306	32	666	37.639781	-0.684191	0.0
1467	31	306	37	381	37.639782	-0.684191	-0.192
1468	31	311	32	666	37.639781	-0.684192	0.0
1469	31	316	35	41	37.639782	-0.684192	-0.096
1470	31	326	35	26	37.639784	-0.684194	-0.072
1471	31	326	35	31	37.639784	-0.684194	0.0
1472	31	331	35	26	37.639786	-0.684195	-0.058
1473	31	331	35	31	37.639786	-0.684195	0.0
1474	31	331	37	391	37.639786	-0.684194	-0.192
1475	31	336	32	681	37.639788	-0.684194	0.0
1476	31	336	32	686	37.639788	-0.684194	0.0
1477	31	336	35	26	37.639788	-0.684195	-0.024
1478	31	336	35	31	37.639788	-0.684195	0.0
1479	31	341	35	26	37.639789	-0.684195	-0.019
1480	31	341	35	31	37.639788	-0.684195	0.0
1481	31	351	32	721	37.639788	-0.684196	0.0
1482	31	351	36	941	37.639788	-0.684196	0.0
1483	31	351	37	391	37.639787	-0.684197	-0.192
1484	31	351	37	436	37.63979	-0.684195	-0.192
1485	31	351	37	446	37.639789	-0.684195	-0.192
1486	31	351	38	276	37.639787	-0.684197	-0.288
1487	31	356	32	801	37.639784	-0.684198	0.0
1488	31	361	32	766	37.639788	-0.684197	0.0
1489	31	361	32	821	37.639787	-0.684198	0.0
1490	31	361	37	391	37.639787	-0.684198	-0.192
1491	31	366	36	161	37.639794	-0.684195	0.0
1492	31	366	37	436	37.639793	-0.684196	-0.192
1493	31	366	37	446	37.639791	-0.684196	-0.192
1494	31	371	36	161	37.639794	-0.684195	0.0
1495	31	376	36	946	37.639794	-0.684195	0.0
1496	31	376	37	436	37.639794	-0.684196	-0.192
1497	31	381	37	446	37.639794	-0.684197	-0.192
1498	31	381	38	281	37.639794	-0.684198	-0.288
1499	31	386	37	446	37.639793	-0.684197	-0.192
1500	31	396	37	436	37.639795	-0.684196	-0.192
1501	31	401	36	956	37.639797	-0.684197	0.0
1502	31	401	37	436	37.639796	-0.684196	-0.192
1503	31	401	37	451	37.639796	-0.684196	-0.192
1504	31	421	37	426	37.639797	-0.684199	-0.192
1505	31	446	37	446	37.639792	-0.684197	-0.192
1506	31	446	37	451	37.639796	-0.684197	-0.192
1507	31	451	36	161	37.639795	-0.684195	0.0
1508	31	451	37	436	37.639794	-0.684196	-0.192
1509	31	451	37	446	37.639792	-0.684196	-0.192
1510	31	456	36	1001	37.639797	-0.684193	0.0
1511	31	456	37	451	37.639795	-0.684195	-0.192
1512	31	461	36	161	37.639794	-0.684192	0.0
1513	31	461	36	1011	37.639793	-0.684192	0.0
1514	31	461	37	386	37.639785	-0.684193	-0.192
1515	31	461	37	461	37.639796	-0.684192	-0.192
1516	31	461	38	346	37.639794	-0.684192	-0.288
1517	31	466	35	26	37.639782	-0.684194	-0.096
1518	31	466	35	31	37.639782	-0.684194	0.0
1519	31	476	35	26	37.639781	-0.684194	-0.115
1520	31	476	35	31	37.639781	-0.684194	0.0
1521	31	476	36	931	37.639781	-0.684194	0.0
1522	31	486	35	46	37.639779	-0.684191	-0.027
1523	31	486	37	381	37.63978	-0.68419	-0.192
1524	31	521	32	16	37.639781	-0.684181	0.0
1525	31	521	36	361	37.63978	-0.684181	0.0
1526	31	521	36	851	37.639781	-0.684181	0.0
1527	31	521	41	391	37.639781	-0.684181	-1.958
1528	31	531	32	51	37.639781	-0.684178	0.0
1529	31	531	37	316	37.639781	-0.684178	-0.192
1530	31	536	34	186	37.639781	-0.684178	-0.288
1531	31	536	35	121	37.639781	-0.684178	-0.128
1532	31	536	37	316	37.639781	-0.684178	-0.192
1533	31	541	34	671	37.639784	-0.684176	-0.288
1534	31	541	34	676	37.639784	-0.684176	-0.288
1535	31	546	40	251	37.639787	-0.684173	-2.496
1536	31	551	34	671	37.639778	-0.684173	-0.288
1537	31	556	32	81	37.639778	-0.684173	0.0
1538	31	556	34	671	37.639778	-0.684173	-0.288
1539	31	556	40	806	37.639778	-0.684173	-1.2
1540	31	561	39	456	37.639778	-0.68417	0.704
1541	31	566	32	1056	37.639778	-0.684169	0.0
1542	31	566	40	751	37.639778	-0.68417	-1.248
1543	31	571	32	1031	37.639777	-0.684169	0.0
1544	31	571	32	1056	37.639778	-0.684169	0.0
1545	31	571	38	136	37.639777	-0.684169	-0.288
1546	31	576	41	381	37.639775	-0.684169	-1.53
1547	31	591	32	91	37.639774	-0.684168	0.0
1548	31	591	38	126	37.639774	-0.684168	-0.288
1549	31	591	41	376	37.639776	-0.684166	-1.379
1550	31	596	41	376	37.639778	-0.684166	-1.402
1551	31	601	34	256	37.639778	-0.684166	-0.288
1552	31	601	41	376	37.639778	-0.684166	-1.399
1553	31	616	32	1071	37.639776	-0.684164	-0.0
1554	31	621	32	1071	37.639775	-0.684165	0.0
1555	31	626	32	96	37.63977	-0.684166	0.0
1556	31	626	32	101	37.63977	-0.684166	0.0
1557	31	626	32	106	37.639771	-0.684166	0.0
1558	31	626	32	1066	37.639773	-0.684165	0.0
1559	31	626	35	671	37.639773	-0.684165	0.0
1560	31	626	36	361	37.639768	-0.684166	0.0
1561	31	626	38	71	37.639768	-0.684166	-0.288
1562	31	626	41	376	37.63977	-0.684166	-1.31
1563	31	631	36	361	37.639768	-0.684167	0.0
1564	31	636	34	651	37.639767	-0.684168	-0.288
1565	31	636	36	361	37.639768	-0.684167	0.0
1566	31	636	36	806	37.639768	-0.684167	0.0
1567	31	636	36	1076	37.639768	-0.684168	0.0
1568	31	636	36	1081	37.639767	-0.684168	0.0
1569	31	646	34	681	37.639765	-0.68417	-0.288
1570	31	646	35	206	37.639766	-0.684169	0.0
1571	31	646	37	251	37.639766	-0.684169	-0.192
1572	31	651	34	681	37.639765	-0.68417	-0.288
1573	31	651	35	206	37.639766	-0.684169	0.0
1574	31	651	37	251	37.639766	-0.684169	-0.192
1575	31	656	34	651	37.639768	-0.684168	-0.288
1576	31	656	36	361	37.639769	-0.684167	0.0
1577	31	656	36	806	37.639769	-0.684167	0.0
1578	31	656	36	1076	37.639768	-0.684168	0.0
1579	31	656	36	1081	37.639767	-0.684168	0.0
1580	31	666	32	1066	37.639773	-0.684167	0.0
1581	31	671	41	376	37.639779	-0.684166	-1.404
1582	31	676	41	376	37.639779	-0.684166	-1.404
1583	31	681	41	376	37.639778	-0.684166	-1.402
1584	31	696	41	376	37.639775	-0.684166	-1.363
1585	31	701	32	91	37.639773	-0.684168	0.0
1586	31	701	32	1066	37.639773	-0.684168	0.0
1587	31	701	34	651	37.639771	-0.684169	-0.288
1588	31	701	35	681	37.639771	-0.68417	0.0
1589	31	701	36	361	37.639771	-0.68417	0.0
1590	31	701	36	816	37.639772	-0.684169	0.0
1591	31	701	36	1071	37.63977	-0.68417	0.0
1592	31	701	38	126	37.639774	-0.684167	-0.288
1593	31	711	36	361	37.639771	-0.68417	0.0
1594	31	711	36	1071	37.63977	-0.68417	0.0
1595	31	711	41	381	37.63977	-0.68417	-1.594
1596	31	716	36	361	37.639771	-0.68417	-0.0
1597	31	716	36	1071	37.63977	-0.68417	0.0
1598	31	716	36	1081	37.639769	-0.68417	0.0
1599	31	716	41	381	37.63977	-0.68417	-1.594
1600	31	721	34	651	37.639771	-0.68417	-0.288
1601	31	721	35	166	37.63977	-0.68417	0.0
1602	31	721	35	681	37.639771	-0.68417	0.0
1603	31	721	36	361	37.639771	-0.68417	0.0
1604	31	721	36	816	37.639772	-0.684169	0.0
1605	31	721	36	1071	37.63977	-0.68417	-0.0
1606	31	721	36	1081	37.639769	-0.68417	-0.0
